10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
Manual run 4:10_UV,,Manual run 4:10_Cond,,Manual run 4:10_Cond%,,Manual run 4:10_Conc,,Manual run 4:10_Pressure,,Manual run 4:10_Flow,,Manual run 4:10_Temp,,Manual run 4:10_Fractions,,Manual run 4:10_Inject,,Manual run 4:10_Logbook,
ml, mAU,ml, mS/cm,ml, %,ml, %B,ml, MPa,ml, ml/min,ml, °C,ml,(Fractions),ml,(Injections),ml,(Set Marks)
54.24,73.92,54.24,19.66,54.24,19.70,54.24,100.00,54.24,0.36,54.24,1.00,54.24,8.40,,,,,,
54.37,73.86,54.37,19.64,54.37,19.60,54.37,100.00,54.37,0.36,54.37,1.00,54.37,8.40,,,,,,
54.50,73.47,54.50,19.63,54.50,19.60,54.50,100.00,54.50,0.36,54.50,1.00,54.50,8.40,,,,,,
54.63,73.46,54.63,19.63,54.63,19.60,54.63,100.00,54.63,0.36,54.63,1.00,54.63,8.40,,,,,,
54.76,73.17,54.76,19.62,54.76,19.60,54.76,100.00,54.76,0.36,54.76,1.00,54.76,8.30,,,,,,
54.89,73.15,54.89,19.64,54.89,19.60,54.89,100.00,54.89,0.36,54.89,1.00,54.89,8.30,,,,,,
55.02,73.09,55.02,19.65,55.02,19.70,55.02,100.00,55.02,0.36,55.02,1.00,55.02,8.30,,,,,,
55.15,72.97,55.15,19.66,55.15,19.70,55.15,100.00,55.15,0.36,55.15,1.00,55.15,8.30,,,,,,
55.28,72.82,55.28,19.66,55.27,19.70,55.27,100.00,55.27,0.36,55.28,1.00,55.28,8.30,,,,,,
55.41,72.58,55.41,19.66,55.40,19.70,55.40,100.00,55.40,0.36,55.41,1.00,55.41,8.30,,,,,,
55.54,72.37,55.54,19.67,55.53,19.70,55.53,100.00,55.53,0.36,55.54,1.00,55.54,8.30,,,,,,
55.67,72.07,55.67,19.68,55.66,19.70,55.66,100.00,55.66,0.36,55.67,1.00,55.67,8.30,,,,,,
55.80,71.64,55.80,19.69,55.79,19.70,55.79,100.00,55.79,0.36,55.80,1.00,55.80,8.30,,,,,,
55.93,71.16,55.93,19.69,55.92,19.70,55.92,100.00,55.92,0.36,55.93,1.00,55.92,8.30,,,,,,
56.06,70.71,56.05,19.68,56.05,19.70,56.05,100.00,56.05,0.36,56.05,1.00,56.05,8.30,,,,,,
56.19,70.17,56.18,19.67,56.18,19.70,56.18,100.00,56.18,0.36,56.18,1.00,56.18,8.30,,,,,,
56.32,69.43,56.31,19.66,56.31,19.70,56.31,100.00,56.31,0.37,56.31,1.00,56.31,8.30,,,,,,
56.45,68.91,56.44,19.66,56.44,19.70,56.44,100.00,56.44,0.36,56.44,1.00,56.44,8.30,,,,,,
56.58,68.18,56.57,19.66,56.57,19.70,56.57,100.00,56.57,0.37,56.57,1.00,56.57,8.30,,,,,,
56.70,67.43,56.70,19.65,56.70,19.60,56.70,100.00,56.70,0.37,56.70,1.00,56.70,8.30,,,,,,
56.83,66.56,56.83,19.63,56.83,19.60,56.83,100.00,56.83,0.36,56.83,1.00,56.83,8.30,,,,,,
56.96,65.70,56.96,19.63,56.96,19.60,56.96,100.00,56.96,0.38,56.96,1.00,56.96,8.30,,,,,,
57.09,64.78,57.09,19.62,57.09,19.60,57.09,100.00,57.09,0.38,57.09,1.00,57.09,8.20,,,,,,
57.22,64.02,57.22,19.61,57.22,19.60,57.22,100.00,57.22,0.30,57.22,1.00,57.22,8.20,,,,,,
57.35,62.94,57.35,19.62,57.35,19.60,57.35,100.00,57.35,0.36,57.35,1.00,57.35,8.20,,,,,,
57.48,62.15,57.48,19.60,57.48,19.60,57.48,100.00,57.48,0.36,57.48,1.00,57.48,8.20,,,,,,
57.61,61.15,57.61,19.58,57.61,19.60,57.61,100.00,57.61,0.37,57.61,1.00,57.61,8.20,,,,,,
57.74,60.22,57.74,19.58,57.74,19.60,57.74,100.00,57.74,0.36,57.74,1.00,57.74,8.20,,,,,,
57.87,59.18,57.87,19.57,57.87,19.60,57.87,100.00,57.87,0.36,57.87,1.00,57.87,8.20,,,,,,
58.00,58.15,58.00,19.56,58.00,19.60,58.00,100.00,58.00,0.36,58.00,1.00,58.00,8.20,,,,,,
58.13,57.10,58.13,19.55,58.13,19.60,58.13,100.00,58.13,0.36,58.13,1.00,58.13,8.20,,,,,,
58.26,56.10,58.26,19.55,58.26,19.60,58.26,100.00,58.26,0.36,58.26,1.00,58.26,8.20,,,,,,
58.39,55.00,58.39,19.54,58.39,19.50,58.39,100.00,58.39,0.36,58.39,1.00,58.39,8.20,,,,,,
58.52,53.95,58.52,19.53,58.52,19.50,58.52,100.00,58.52,0.37,58.52,1.00,58.52,8.20,,,,,,
58.65,52.96,58.65,19.53,58.65,19.50,58.65,100.00,58.65,0.36,58.65,1.00,58.65,8.10,,,,,,
58.78,52.10,58.78,19.51,58.78,19.50,58.78,100.00,58.78,0.37,58.78,1.00,58.78,8.10,,,,,,
58.91,51.01,58.91,19.50,58.91,19.50,58.91,100.00,58.91,0.37,58.91,1.00,58.91,8.10,,,,,,
59.04,50.05,59.04,19.51,59.04,19.50,59.04,100.00,59.04,0.36,59.04,1.00,59.04,8.10,,,,,,
59.17,49.20,59.17,19.49,59.17,19.50,59.17,100.00,59.17,0.36,59.17,1.00,59.17,8.10,,,,,,
59.30,48.18,59.30,19.48,59.30,19.50,59.30,100.00,59.30,0.37,59.30,1.00,59.30,8.10,,,,,,
59.43,47.41,59.43,19.48,59.43,19.50,59.43,100.00,59.43,0.37,59.43,1.00,59.43,8.10,,,,,,
59.56,46.51,59.56,19.49,59.56,19.50,59.56,100.00,59.56,0.36,59.56,1.00,59.56,8.10,,,,,,
59.69,45.64,59.69,19.48,59.69,19.50,59.69,100.00,59.69,0.37,59.69,1.00,59.69,8.10,,,,,,
59.82,44.92,59.82,19.48,59.82,19.50,59.82,100.00,59.82,0.36,59.82,1.00,59.82,8.10,,,,,,
59.95,44.10,59.95,19.47,59.95,19.50,59.95,100.00,59.95,0.36,59.95,1.00,59.95,8.00,,,,,,
60.08,43.46,60.08,19.47,60.08,19.50,60.08,100.00,60.08,0.37,60.08,1.00,60.08,8.00,,,,,,
60.21,42.69,60.21,19.46,60.21,19.50,60.21,100.00,60.21,0.37,60.21,1.00,60.21,8.00,,,,,,
60.34,42.01,60.34,19.46,60.34,19.50,60.34,100.00,60.34,0.37,60.34,1.00,60.34,8.00,,,,,,
60.47,41.24,60.47,19.47,60.47,19.50,60.47,100.00,60.47,0.37,60.47,1.00,60.47,8.00,,,,,,
60.60,40.75,60.60,19.46,60.59,19.50,60.59,100.00,60.59,0.37,60.60,1.00,60.60,8.00,,,,,,
60.73,40.02,60.73,19.47,60.72,19.50,60.72,100.00,60.72,0.36,60.73,1.00,60.73,8.00,,,,,,
60.86,39.53,60.86,19.47,60.85,19.50,60.85,100.00,60.85,0.37,60.86,1.00,60.86,8.00,,,,,,
60.99,39.00,60.99,19.47,60.98,19.50,60.98,100.00,60.98,0.36,60.99,1.00,60.99,8.00,,,,,,
61.12,38.48,61.12,19.47,61.11,19.50,61.11,100.00,61.11,0.36,61.12,1.00,61.12,7.90,,,,,,
61.25,37.86,61.25,19.46,61.24,19.50,61.24,100.00,61.24,0.38,61.25,1.00,61.24,7.90,,,,,,
61.38,37.44,61.37,19.46,61.37,19.50,61.37,100.00,61.37,0.37,61.37,1.00,61.37,7.90,,,,,,
61.51,37.02,61.50,19.45,61.50,19.50,61.50,100.00,61.50,0.38,61.50,1.00,61.50,7.90,,,,,,
61.64,36.67,61.63,19.44,61.63,19.40,61.63,100.00,61.63,0.37,61.63,1.00,61.63,7.90,,,,,,
61.77,36.11,61.76,19.44,61.76,19.40,61.76,100.00,61.76,0.37,61.76,1.00,61.76,7.90,,,,,,
61.90,35.91,61.89,19.44,61.89,19.40,61.89,100.00,61.89,0.36,61.89,1.00,61.89,7.90,,,,,,
62.03,35.54,62.02,19.43,62.02,19.40,62.02,100.00,62.02,0.38,62.02,1.00,62.02,7.90,,,,,,
62.15,35.15,62.15,19.42,62.15,19.40,62.15,100.00,62.15,0.37,62.15,1.00,62.15,7.90,,,,,,
62.28,34.76,62.28,19.43,62.28,19.40,62.28,100.00,62.28,0.38,62.28,1.00,62.28,7.90,,,,,,
62.41,34.67,62.41,19.42,62.41,19.40,62.41,100.00,62.41,0.37,62.41,1.00,62.41,7.80,,,,,,
62.54,34.51,62.54,19.41,62.54,19.40,62.54,100.00,62.54,0.37,62.54,1.00,62.54,7.80,,,,,,
62.67,34.17,62.67,19.41,62.67,19.40,62.67,100.00,62.67,0.38,62.67,1.00,62.67,7.80,,,,,,
62.80,33.88,62.80,19.40,62.80,19.40,62.80,100.00,62.80,0.37,62.80,1.00,62.80,7.80,,,,,,
62.93,33.66,62.93,19.40,62.93,19.40,62.93,100.00,62.93,0.37,62.93,1.00,62.93,7.80,,,,,,
63.06,33.51,63.06,19.40,63.06,19.40,63.06,100.00,63.06,0.38,63.06,1.00,63.06,7.80,,,,,,
63.19,33.30,63.19,19.38,63.19,19.40,63.19,100.00,63.19,0.38,63.19,1.00,63.19,7.80,,,,,,
63.32,33.18,63.32,19.39,63.32,19.40,63.32,100.00,63.32,0.37,63.32,1.00,63.32,7.80,,,,,,
63.45,33.06,63.45,19.38,63.45,19.40,63.45,100.00,63.45,0.38,63.45,1.00,63.45,7.70,,,,,,
63.58,32.98,63.58,19.38,63.58,19.40,63.58,100.00,63.58,0.38,63.58,1.00,63.58,7.70,,,,,,
63.71,32.75,63.71,19.39,63.71,19.40,63.71,100.00,63.71,0.38,63.71,1.00,63.71,7.70,,,,,,
63.84,32.58,63.84,19.39,63.84,19.40,63.84,100.00,63.84,0.38,63.84,1.00,63.84,7.70,,,,,,
63.97,32.55,63.97,19.40,63.97,19.40,63.97,100.00,63.97,0.38,63.97,1.00,63.97,7.70,,,,,,
64.10,32.51,64.10,19.38,64.10,19.40,64.10,100.00,64.10,0.38,64.10,1.00,64.10,7.70,,,,,,
64.23,32.44,64.23,19.38,64.23,19.40,64.23,100.00,64.23,0.38,64.23,1.00,64.23,7.70,,,,,,
64.36,32.42,64.36,19.37,64.36,19.40,64.36,100.00,64.36,0.38,64.36,1.00,64.36,7.70,,,,,,
64.49,32.42,64.49,19.38,64.49,19.40,64.49,100.00,64.49,0.38,64.49,1.00,64.49,7.70,,,,,,
64.62,32.25,64.62,19.37,64.62,19.40,64.62,100.00,64.62,0.38,64.62,1.00,64.62,7.60,,,,,,
64.75,32.27,64.75,19.36,64.75,19.40,64.75,100.00,64.75,0.38,64.75,1.00,64.75,7.60,,,,,,
64.88,32.25,64.88,19.35,64.88,19.40,64.88,100.00,64.88,0.37,64.88,1.00,64.88,7.60,,,,,,
65.01,32.27,65.01,19.36,65.01,19.40,65.01,100.00,65.01,0.38,65.01,1.00,65.01,7.60,,,,,,
65.14,32.27,65.14,19.35,65.14,19.30,65.14,100.00,65.14,0.38,65.14,1.00,65.14,7.60,,,,,,
65.27,32.37,65.27,19.35,65.27,19.30,65.27,100.00,65.27,0.37,65.27,1.00,65.27,7.60,,,,,,
65.40,32.27,65.40,19.35,65.40,19.40,65.40,100.00,65.40,0.38,65.40,1.00,65.40,7.60,,,,,,
65.53,32.39,65.53,19.34,65.53,19.30,65.53,100.00,65.53,0.36,65.53,1.00,65.53,7.60,,,,,,
65.66,32.42,65.66,19.35,65.66,19.30,65.66,100.00,65.66,0.38,65.66,1.00,65.66,7.60,,,,,,
65.79,32.47,65.79,19.34,65.78,19.30,65.78,100.00,65.78,0.38,65.79,1.00,65.79,7.60,,,,,,
65.92,32.58,65.92,19.33,65.91,19.30,65.91,100.00,65.91,0.38,65.92,1.00,65.92,7.50,,,,,,
66.05,32.65,66.05,19.33,66.04,19.30,66.04,100.00,66.04,0.37,66.05,1.00,66.05,7.50,,,,,,
66.18,32.68,66.18,19.33,66.17,19.30,66.17,100.00,66.17,0.38,66.18,1.00,66.18,7.50,,,,,,
66.31,32.81,66.31,19.33,66.30,19.30,66.30,100.00,66.30,0.37,66.31,1.00,66.31,7.50,,,,,,
66.44,32.99,66.44,19.32,66.43,19.30,66.43,100.00,66.43,0.37,66.44,1.00,66.43,7.50,,,,,,
66.57,33.13,66.57,19.32,66.56,19.30,66.56,100.00,66.56,0.38,66.57,1.00,66.56,7.50,,,,,,
66.70,33.38,66.69,19.37,66.69,19.40,66.69,100.00,66.69,0.37,66.69,1.00,66.69,7.50,,,,,,
66.83,33.33,66.82,19.32,66.82,19.30,66.82,100.00,66.82,0.38,66.82,1.00,66.82,7.50,,,,,,
66.96,33.56,66.95,19.33,66.95,19.30,66.95,100.00,66.95,0.36,66.95,1.00,66.95,7.50,,,,,,
67.09,33.67,67.08,19.33,67.08,19.30,67.08,100.00,67.08,0.37,67.08,1.00,67.08,7.40,,,,,,
67.22,33.84,67.21,19.33,67.21,19.30,67.21,100.00,67.21,0.37,67.21,1.00,67.21,7.40,,,,,,
67.35,34.06,67.34,19.32,67.34,19.30,67.34,100.00,67.34,0.37,67.34,1.00,67.34,7.40,,,,,,
67.47,34.32,67.47,19.32,67.47,19.30,67.47,100.00,67.47,0.37,67.47,1.00,67.47,7.40,,,,,,
67.60,34.34,67.60,19.33,67.60,19.30,67.60,100.00,67.60,0.36,67.60,1.00,67.60,7.40,,,,,,
67.73,34.50,67.73,19.32,67.73,19.30,67.73,100.00,67.73,0.37,67.73,1.00,67.73,7.40,,,,,,
67.86,34.70,67.86,19.32,67.86,19.30,67.86,100.00,67.86,0.38,67.86,1.00,67.86,7.40,,,,,,
67.99,34.99,67.99,19.37,67.99,19.40,67.99,100.00,67.99,0.36,67.99,1.00,67.99,7.40,,,,,,
68.12,35.17,68.12,19.38,68.12,19.40,68.12,100.00,68.12,0.38,68.12,1.00,68.12,7.40,,,,,,
68.25,35.41,68.25,19.39,68.25,19.40,68.25,100.00,68.25,0.36,68.25,1.00,68.25,7.40,,,,,,
68.38,35.59,68.38,19.43,68.38,19.40,68.38,100.00,68.38,0.36,68.38,1.00,68.38,7.40,,,,,,
68.51,35.75,68.51,19.47,68.51,19.50,68.51,100.00,68.51,0.37,68.51,1.00,68.51,7.40,,,,,,
68.64,35.84,68.64,19.47,68.64,19.50,68.64,100.00,68.64,0.36,68.64,1.00,68.64,7.40,,,,,,
68.77,36.06,68.77,19.47,68.77,19.50,68.77,100.00,68.77,0.36,68.77,1.00,68.77,7.40,,,,,,
68.90,36.09,68.90,19.48,68.90,19.50,68.90,100.00,68.90,0.36,68.90,1.00,68.90,7.40,,,,,,
69.03,36.30,69.03,19.51,69.03,19.50,69.03,100.00,69.03,0.36,69.03,1.00,69.03,7.40,,,,,,
69.16,36.32,69.16,19.52,69.16,19.50,69.16,100.00,69.16,0.37,69.16,1.00,69.16,7.40,,,,,,
69.29,36.38,69.29,19.53,69.29,19.50,69.29,100.00,69.29,0.36,69.29,1.00,69.29,7.40,,,,,,
69.42,36.52,69.42,19.54,69.42,19.50,69.42,100.00,69.42,0.37,69.42,1.00,69.42,7.40,,,,,,
69.55,36.49,69.55,19.54,69.55,19.50,69.55,100.00,69.55,0.36,69.55,1.00,69.55,7.40,,,,,,
69.68,36.55,69.68,19.54,69.68,19.50,69.68,100.00,69.68,0.36,69.68,1.00,69.68,7.40,,,,,,
69.81,36.40,69.81,19.53,69.81,19.50,69.81,100.00,69.81,0.36,69.81,1.00,69.81,7.40,,,,,,
69.94,36.31,69.94,19.52,69.94,19.50,69.94,100.00,69.94,0.36,69.94,1.00,69.94,7.40,,,,,,
70.07,36.50,70.07,19.51,70.07,19.50,70.07,100.00,70.07,0.37,70.07,1.00,70.07,7.40,,,,,,
70.20,36.33,70.20,19.50,70.20,19.50,70.20,100.00,70.20,0.37,70.20,1.00,70.20,7.40,,,,,,
70.33,36.32,70.33,19.50,70.33,19.50,70.33,100.00,70.33,0.37,70.33,1.00,70.33,7.40,,,,,,
70.46,36.15,70.46,19.49,70.46,19.50,70.46,100.00,70.46,0.37,70.46,1.00,70.46,7.50,,,,,,
70.59,36.01,70.59,19.47,70.59,19.50,70.59,100.00,70.59,0.37,70.59,1.00,70.59,7.50,,,,,,
70.72,35.90,70.72,19.47,70.72,19.50,70.72,100.00,70.72,0.37,70.72,1.00,70.72,7.50,,,,,,
70.85,35.64,70.85,19.47,70.85,19.50,70.85,100.00,70.85,0.38,70.85,1.00,70.85,7.50,,,,,,
70.98,35.67,70.98,19.46,70.98,19.50,70.98,100.00,70.98,0.38,70.98,1.00,70.98,7.50,,,,,,
71.11,35.54,71.11,19.45,71.10,19.50,71.10,100.00,71.10,0.37,71.11,1.00,71.11,7.50,,,,,,
71.24,35.31,71.24,19.45,71.23,19.40,71.23,100.00,71.23,0.36,71.24,1.00,71.24,7.50,,,,,,
71.37,35.14,71.37,19.45,71.36,19.40,71.36,100.00,71.36,0.37,71.37,1.00,71.37,7.50,,,,,,
71.50,34.98,71.50,19.44,71.49,19.40,71.49,100.00,71.49,0.36,71.50,1.00,71.50,7.50,,,,,,
71.63,34.70,71.63,19.44,71.62,19.40,71.62,100.00,71.62,0.38,71.63,1.00,71.63,7.50,,,,,,
71.76,34.28,71.76,19.43,71.75,19.40,71.75,100.00,71.75,0.37,71.76,1.00,71.75,7.50,,,,,,
71.89,34.12,71.89,19.42,71.88,19.40,71.88,100.00,71.88,0.37,71.89,1.00,71.88,7.40,,,,,,
72.02,33.95,72.01,19.41,72.01,19.40,72.01,100.00,72.01,0.38,72.01,1.00,72.01,7.40,,,,,,
72.15,33.65,72.14,19.41,72.14,19.40,72.14,100.00,72.14,0.37,72.14,1.00,72.14,7.40,,,,,,
72.28,33.35,72.27,19.41,72.27,19.40,72.27,100.00,72.27,0.37,72.27,1.00,72.27,7.40,,,,,,
72.41,33.11,72.40,19.40,72.40,19.40,72.40,100.00,72.40,0.37,72.40,1.00,72.40,7.40,,,,,,
72.54,33.02,72.53,19.40,72.53,19.40,72.53,100.00,72.53,0.37,72.53,1.00,72.53,7.40,,,,,,
72.67,32.61,72.66,19.39,72.66,19.40,72.66,100.00,72.66,0.38,72.66,1.00,72.66,7.40,,,,,,
72.80,32.48,72.79,19.39,72.79,19.40,72.79,100.00,72.79,0.38,72.79,1.00,72.79,7.40,,,,,,
72.92,32.18,72.92,19.39,72.92,19.40,72.92,100.00,72.92,0.36,72.92,1.00,72.92,7.40,,,,,,
73.05,32.03,73.05,19.38,73.05,19.40,73.05,100.00,73.05,0.36,73.05,1.00,73.05,7.40,,,,,,
73.18,31.79,73.18,19.38,73.18,19.40,73.18,100.00,73.18,0.38,73.18,1.00,73.18,7.40,,,,,,
73.31,31.58,73.31,19.38,73.31,19.40,73.31,100.00,73.31,0.38,73.31,1.00,73.31,7.40,,,,,,
73.44,31.40,73.44,19.37,73.44,19.40,73.44,100.00,73.44,0.37,73.44,1.00,73.44,7.40,,,,,,
73.57,31.22,73.57,19.37,73.57,19.40,73.57,100.00,73.57,0.37,73.57,1.00,73.57,7.40,,,,,,
73.70,30.91,73.70,19.36,73.70,19.40,73.70,100.00,73.70,0.37,73.70,1.00,73.70,7.40,,,,,,
73.83,30.75,73.83,19.36,73.83,19.40,73.83,100.00,73.83,0.38,73.83,1.00,73.83,7.40,,,,,,
73.96,30.56,73.96,19.36,73.96,19.40,73.96,100.00,73.96,0.38,73.96,1.00,73.96,7.30,,,,,,
74.09,30.41,74.09,19.36,74.09,19.40,74.09,100.00,74.09,0.36,74.09,1.00,74.09,7.30,,,,,,
74.22,30.26,74.22,19.36,74.22,19.40,74.22,100.00,74.22,0.37,74.22,1.00,74.22,7.30,,,,,,
74.35,30.05,74.35,19.35,74.35,19.30,74.35,100.00,74.35,0.36,74.35,1.00,74.35,7.30,,,,,,
74.48,29.93,74.48,19.35,74.48,19.30,74.48,100.00,74.48,0.38,74.48,1.00,74.48,7.30,,,,,,
74.61,29.75,74.61,19.35,74.61,19.30,74.61,100.00,74.61,0.37,74.61,1.00,74.61,7.30,,,,,,
74.74,29.67,74.74,19.36,74.74,19.40,74.74,100.00,74.74,0.37,74.74,1.00,74.74,7.30,,,,,,
74.87,29.53,74.87,19.35,74.87,19.40,74.87,100.00,74.87,0.37,74.87,1.00,74.87,7.30,,,,,,
75.00,29.39,75.00,19.36,75.00,19.40,75.00,100.00,75.00,0.38,75.00,1.00,75.00,7.30,,,,,,
75.13,29.31,75.13,19.36,75.13,19.40,75.13,100.00,75.13,0.36,75.13,1.00,75.13,7.30,,,,,,
75.26,29.18,75.26,19.36,75.26,19.40,75.26,100.00,75.26,0.37,75.26,1.00,75.26,7.30,,,,,,
75.39,29.15,75.39,19.36,75.39,19.40,75.39,100.00,75.39,0.37,75.39,1.00,75.39,7.30,,,,,,
75.52,29.07,75.52,19.37,75.52,19.40,75.52,100.00,75.52,0.38,75.52,1.00,75.52,7.30,,,,,,
75.65,28.98,75.65,19.38,75.65,19.40,75.65,100.00,75.65,0.36,75.65,1.00,75.65,7.30,,,,,,
75.78,28.93,75.78,19.38,75.78,19.40,75.78,100.00,75.78,0.37,75.78,1.00,75.78,7.20,,,,,,
75.91,28.91,75.91,19.38,75.91,19.40,75.91,100.00,75.91,0.37,75.91,1.00,75.91,7.20,,,,,,
76.04,28.95,76.04,19.41,76.04,19.40,76.04,100.00,76.04,0.35,76.04,1.00,76.04,7.20,,,,,,
76.17,28.89,76.17,19.39,76.17,19.40,76.17,100.00,76.17,0.36,76.17,1.00,76.17,7.20,,,,,,
76.30,28.79,76.30,19.38,76.29,19.40,76.29,100.00,76.29,0.37,76.30,1.00,76.30,7.20,,,,,,
76.43,28.86,76.43,19.38,76.42,19.40,76.42,100.00,76.42,0.37,76.43,1.00,76.43,7.20,,,,,,
76.56,28.79,76.56,19.38,76.55,19.40,76.55,100.00,76.55,0.38,76.56,1.00,76.56,7.20,,,,,,
76.69,28.69,76.69,19.38,76.68,19.40,76.68,100.00,76.68,0.37,76.69,1.00,76.69,7.20,,,,,,
76.82,28.65,76.82,19.37,76.81,19.40,76.81,100.00,76.81,0.37,76.82,1.00,76.82,7.20,,,,,,
76.95,28.53,76.95,19.37,76.94,19.40,76.94,100.00,76.94,0.38,76.95,1.00,76.95,7.20,,,,,,
77.08,28.53,77.08,19.36,77.07,19.40,77.07,100.00,77.07,0.38,77.08,1.00,77.07,7.20,,,,,,
77.21,28.54,77.21,19.37,77.20,19.40,77.20,100.00,77.20,0.37,77.21,1.00,77.20,7.20,,,,,,
77.34,28.46,77.33,19.36,77.33,19.40,77.33,100.00,77.33,0.38,77.33,1.00,77.33,7.20,,,,,,
77.47,28.52,77.46,19.36,77.46,19.40,77.46,100.00,77.46,0.37,77.46,1.00,77.46,7.20,,,,,,
77.60,28.61,77.59,19.37,77.59,19.40,77.59,100.00,77.59,0.36,77.59,1.00,77.59,7.20,,,,,,
77.73,28.62,77.72,19.37,77.72,19.40,77.72,100.00,77.72,0.37,77.72,1.00,77.72,7.20,,,,,,
77.86,28.60,77.85,19.36,77.85,19.40,77.85,100.00,77.85,0.37,77.85,1.00,77.85,7.20,,,,,,
77.99,28.53,77.98,19.36,77.98,19.40,77.98,100.00,77.98,0.38,77.98,1.00,77.98,7.20,,,,,,
78.12,28.58,78.11,19.36,78.11,19.40,78.11,100.00,78.11,0.37,78.11,1.00,78.11,7.20,,,,,,
78.24,28.46,78.24,19.36,78.24,19.40,78.24,100.00,78.24,0.38,78.24,1.00,78.24,7.20,,,,,,
78.37,28.45,78.37,19.35,78.37,19.40,78.37,100.00,78.37,0.37,78.37,1.00,78.37,7.20,,,,,,
78.50,28.48,78.50,19.35,78.50,19.30,78.50,100.00,78.50,0.37,78.50,1.00,78.50,7.20,,,,,,
78.63,28.55,78.63,19.35,78.63,19.30,78.63,100.00,78.63,0.37,78.63,1.00,78.63,7.20,,,,,,
78.76,28.49,78.76,19.35,78.76,19.30,78.76,100.00,78.76,0.38,78.76,1.00,78.76,7.10,,,,,,
78.89,28.62,78.89,19.34,78.89,19.30,78.89,100.00,78.89,0.37,78.89,1.00,78.89,7.10,,,,,,
79.02,28.50,79.02,19.33,79.02,19.30,79.02,100.00,79.02,0.37,79.02,1.00,79.02,7.10,,,,,,
79.15,28.61,79.15,19.33,79.15,19.30,79.15,100.00,79.15,0.38,79.15,1.00,79.15,7.10,,,,,,
79.28,28.50,79.28,19.32,79.28,19.30,79.28,100.00,79.28,0.38,79.28,1.00,79.28,7.10,,,,,,
79.41,28.54,79.41,19.31,79.41,19.30,79.41,100.00,79.41,0.38,79.41,1.00,79.41,7.10,,,,,,
79.54,28.54,79.54,19.32,79.54,19.30,79.54,100.00,79.54,0.38,79.54,1.00,79.54,7.10,,,,,,
79.67,28.51,79.67,19.32,79.67,19.30,79.67,100.00,79.67,0.37,79.67,1.00,79.67,7.10,,,,,,
79.80,28.48,79.80,19.32,79.80,19.30,79.80,100.00,79.80,0.38,79.80,1.00,79.80,7.10,,,,,,
79.93,28.60,79.93,19.32,79.93,19.30,79.93,100.00,79.93,0.38,79.93,1.00,79.93,7.00,,,,,,
80.06,28.46,80.06,19.30,80.06,19.30,80.06,100.00,80.06,0.38,80.06,1.00,80.06,7.00,,,,,,
80.19,28.53,80.19,19.30,80.19,19.30,80.19,100.00,80.19,0.38,80.19,1.00,80.19,7.00,,,,,,
80.32,28.53,80.32,19.31,80.32,19.30,80.32,100.00,80.32,0.38,80.32,1.00,80.32,7.00,,,,,,
80.45,28.54,80.45,19.30,80.45,19.30,80.45,100.00,80.45,0.38,80.45,1.00,80.45,7.00,,,,,,
80.58,28.51,80.58,19.30,80.58,19.30,80.58,100.00,80.58,0.38,80.58,1.00,80.58,7.00,,,,,,
80.71,28.61,80.71,19.31,80.71,19.30,80.71,100.00,80.71,0.38,80.71,1.00,80.71,7.00,,,,,,
80.84,28.61,80.84,19.29,80.84,19.30,80.84,100.00,80.84,0.38,80.84,1.00,80.84,6.90,,,,,,
80.97,28.69,80.97,19.30,80.97,19.30,80.97,100.00,80.97,0.38,80.97,1.00,80.97,6.90,,,,,,
81.10,28.44,81.10,19.30,81.10,19.30,81.10,100.00,81.10,0.38,81.10,1.00,81.10,6.90,,,,,,
81.23,28.57,81.23,19.31,81.23,19.30,81.23,100.00,81.23,0.38,81.23,1.00,81.23,6.90,,,,,,
81.36,28.45,81.36,19.31,81.36,19.30,81.36,100.00,81.36,0.38,81.36,1.00,81.36,6.90,,,,,,
81.49,28.44,81.49,19.31,81.49,19.30,81.49,100.00,81.49,0.38,81.49,1.00,81.49,6.90,,,,,,
81.62,28.51,81.62,19.31,81.61,19.30,81.61,100.00,81.61,0.38,81.62,1.00,81.62,6.80,,,,,,
81.75,28.45,81.75,19.31,81.74,19.30,81.74,100.00,81.74,0.38,81.75,1.00,81.75,6.80,,,,,,
81.88,28.37,81.88,19.32,81.87,19.30,81.87,100.00,81.87,0.38,81.88,1.00,81.88,6.80,,,,,,
82.01,28.54,82.01,19.33,82.00,19.30,82.00,100.00,82.00,0.38,82.01,1.00,82.01,6.80,,,,,,
82.14,28.50,82.14,19.34,82.13,19.30,82.13,100.00,82.13,0.38,82.14,1.00,82.14,6.80,,,,,,
82.27,28.34,82.27,19.33,82.26,19.30,82.26,100.00,82.26,0.38,82.27,1.00,82.27,6.80,,,,,,
82.40,28.44,82.40,19.35,82.39,19.30,82.39,100.00,82.39,0.38,82.40,1.00,82.39,6.80,,,,,,
82.53,28.32,82.53,19.38,82.52,19.40,82.52,100.00,82.52,0.38,82.53,1.00,82.52,6.80,,,,,,
82.66,28.36,82.65,19.39,82.65,19.40,82.65,100.00,82.65,0.38,82.65,1.00,82.65,6.80,,,,,,
82.79,28.31,82.78,19.38,82.78,19.40,82.78,100.00,82.78,0.38,82.78,1.00,82.78,6.80,,,,,,
